sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
babybnb,17,7,0.8,0.0007967482789484,0.0009175688263285,54.44546400733442,41.547893922089145,0.5294117647058824,0.1957560065358143,17
babyneirotoken,17,7,0.8,3.010893880302924e-07,3.089520751819283e-07,51.647260244909496,40.6626890494262,0.2941176470588235,-0.0699042395331722,17
babywen,17,7,0.8,0.0126526355632605,0.0150554400595196,25.477096389246697,21.79161342266032,0.4705882352941176,-0.0497099082493569,17
badideaai,17,7,0.8,1.0924019117714923e-08,1.0963575339556644e-08,109.24019117714924,70.5317080219378,0.1764705882352941,0.088235294117647,17
bananatapewall,17,7,0.8,3.3548071985760693e-05,3.73853743863556e-05,11.530269042330776,10.97036714366276,0.4705882352941176,-0.0219329317264202,17
beercoin2,17,7,0.8,2.272753590257522e-06,2.3509766581830623e-06,31.300407317015495,26.801136089676582,0.4117647058823529,-0.0078454419133466,17
benthedog,17,7,0.8,0.0021375022569049,0.0024723174493713,47.40741898400568,35.693014549120925,0.3529411764705882,-0.0966939853320449,17
billy,17,7,0.8,0.0012407108053263,0.0015082632664847,18.589347152495627,16.337876968286512,0.5294117647058824,0.0671149172995405,17
bingusthecat,17,7,0.8,0.0002231662526807,0.0002768596830372,16.254707292038685,16.91288007533614,0.6470588235294118,0.080160500990729,17
bitcat2,17,7,0.8,6.158327069719981e-05,6.406873707258318e-05,50.371076734571865,68.97129708603553,0.8235294117647058,0.1073891361050695,17
bobaoppa,17,7,0.8,0.0002088846420323,0.0002413686059683,11.425273146197595,11.243114458493046,0.7058823529411765,0.1225210049586805,17
bobtoken,17,7,0.8,3.77230226307601e-06,4.019594121447909e-06,25.73427910803497,22.51790530759974,0.2352941176470588,-0.0529999041338575,17
bongocat,17,7,0.8,0.0055633731195085,0.0060635723795195,52.330078223394494,39.56093742379189,0.1764705882352941,-0.0954612460711583,17
brainlet2,17,7,0.8,0.0009687489333599,0.0011598429351837,32.36588328261119,26.54675576340652,0.7058823529411765,0.1511676603167054,17
brothecat,17,7,0.8,0.0002153717885904,0.0002838246598067,33.87248133803896,33.041132022469355,0.6470588235294118,0.137168210737322,17
buu,17,7,0.8,0.0007432741896009,0.0007642103117541,78.43633526075159,53.72760180409721,0.2352941176470588,-0.1319880797619725,17
catalorian,17,7,0.8,0.0021299366142894,0.002271626940337,106.30999774997356,61.74504805043129,0.3529411764705882,-0.1413096977414451,17
catana,17,7,0.8,0.0039075568813668,0.0045582546566277,89.54934188743465,59.24666654528227,0.2941176470588235,-0.148781104589727,17
catecoin,17,7,0.8,2.8775307771936425e-08,2.9891532519392004e-08,19.502685435220137,17.63340392203856,0.1176470588235294,-0.0527077136324085,17
catwifhat2,17,7,0.8,1.6259363398557007e-08,1.9224546401576232e-08,8.94043227561023,9.01651698803327,0.6470588235294118,0.0805716039806607,17
chonky,17,7,0.8,1.3828620774635486e-06,1.5267552539009863e-06,17.927058591668736,16.130301875331206,0.5882352941176471,0.0234797935849504,17
chudjak,17,7,0.8,0.0038343028370499,0.0040260638787612,59.12708924897506,44.04764731001198,0.2941176470588235,-0.0481546170752295,17
coal2,17,7,0.8,0.0063986155769175,0.0079571785664367,16.939333364898342,15.647351438276688,0.5882352941176471,0.0230405744643173,17
costcohotdog,17,7,0.8,0.000330378925083,0.0004375327018721,20.14326862560229,18.90467734348345,0.5882352941176471,0.04774661420223,17
crashout,17,7,0.8,0.0008721358533511,0.0011042751646749,14.648247691827995,14.066782999996116,0.6470588235294118,0.1024738427371226,17
csi888,17,7,0.8,0.0006322854246786,0.0006718246310617,90.20972907168635,56.55621815162716,0.2352941176470588,-0.1225783882140835,17
cumrocket,17,7,0.8,0.0009984848223467,0.0010370524797082,25.18009736916964,22.07798403530487,0.1764705882352941,-0.0412054302637452,17
dancingtriangle2,17,7,0.8,0.0001984324821547,0.0002227342945425,43.40253291122458,33.325917355971306,0.5294117647058824,0.0013160750285039,17
darkmaga,17,7,0.8,0.0009145697816057,0.0010666103971689,26.43770335834987,23.17883396589513,0.5294117647058824,0.0134283610952669,17
deepworm,17,7,0.8,0.0152125613499232,0.015484865301646,392.7135775141787,120.48256433757928,0.1764705882352941,-0.2389638138267274,17
degenspartanai,17,7,0.8,0.0142739040657778,0.0148322466118734,93.44859209604338,60.25876055507533,0.2352941176470588,-0.1311723886929376,17
dejitarutsuka,17,7,0.8,0.0011786220204859,0.0012482130412819,24.5473139381444,21.633731393212443,0.1764705882352941,-0.0477284736355277,17
dogemascotshibu,17,7,0.8,0.0002038390447304,0.0002778381163135,15.341965404241805,14.959776702273423,0.5882352941176471,0.1037901170851447,17
dogeonsolana,17,7,0.8,0.0003496930890888,0.0003547727827282,89.88942412198504,60.816897355189056,0.2352941176470588,-0.1299828430814863,17
doggo3,17,7,0.8,2.71995890335804e-07,3.026386036763819e-07,21.393650433321863,19.02188445175772,0.4117647058823529,0.0257850787917047,17
donaldtremp,17,7,0.8,0.0298721478958402,0.0350953100838641,40.58948788519266,32.17236886641712,0.3529411764705882,-0.0417719702571106,17
dorklord2,17,7,0.8,0.0041520433122218,0.0047185655327092,16.38671919256205,16.076936330641015,0.8235294117647058,0.1254240214519482,17
ducky,17,7,0.8,6.00918362508884e-07,6.07822931178789e-07,83.6341820257191,57.56683324349942,0.0588235294117647,-0.1273863569407813,17
duko,17,7,0.8,6.68897218615748e-05,7.651972440126412e-05,19.201945896231745,17.348445041034395,0.7058823529411765,0.1304666790328562,17
elgato,17,7,0.8,1.9924487162763117e-05,2.3678376827802265e-05,17.659423868323145,15.602640861750949,0.5294117647058824,0.0289145265561083,17
elon,17,7,0.8,6.62666937636055e-07,8.314246685629737e-07,19.34529760361292,19.375382479026296,0.6470588235294118,0.0404706822840082,17
eyeearn,17,7,0.8,2.4203867993415117e-08,3.5422507342408275e-08,12.139972965800572,13.652894921683703,0.7647058823529411,0.0549289700012622,17
feces,17,7,0.8,0.0003155627304931,0.0003740661039647,34.93808669872754,27.141755144833837,0.4117647058823529,-0.0504448165034222,17
fefeoneth,17,7,0.8,0.000842877625726,0.0009434571168397,25.887297369387724,22.143321137802275,0.5294117647058824,-0.0169544981549187,17
feistydogenft,17,7,0.8,1.1285386765333787e-05,1.362032273328133e-05,13.446097486932814,12.18343247308552,0.2352941176470588,-0.0549933397525711,17
fighttomaga,17,7,0.8,0.0009657762857262,0.001064556020684,54.092379914442965,39.22256050053499,0.3529411764705882,-0.058402643058683,17
firstreply,17,7,0.8,0.0005429611400539,0.0006567747341739,36.346059640197645,27.577016295236398,0.5294117647058824,-0.0131676080050842,17
fisttrumppump,17,7,0.8,0.3410546182372832,0.3797939179820517,131.29161835726276,74.68242962078212,0.3529411764705882,-0.0692392508457057,17
floos,17,7,0.8,0.0001817016606089,0.0002168319330034,27.19932173680829,33.58764437029336,0.5882352941176471,-0.0116120546031778,17
fofar,17,7,0.8,2.062039705501557e-06,2.136593310836142e-06,43.45643128455616,35.07878540289356,0.2941176470588235,-0.0694361577675804,17
forest,17,7,0.8,0.0014933899549078,0.0018366886348675,43.44124403784155,34.250171297819016,0.5882352941176471,0.1046196867407535,17
gamestop,17,7,0.8,4.211230161404025e-05,5.16160949218874e-05,19.180167147168056,17.16061004818899,0.5882352941176471,0.023554477063382,17
gameswift,17,7,0.8,0.016507211591664,0.0187120593648126,32.08128943153438,26.498260741782225,0.2941176470588235,-0.0571615888943809,17
gdog,17,7,0.8,4.402433586264767e-07,5.158954419461502e-07,15.483594195607177,17.277292088094807,0.5882352941176471,0.0040027703708072,17
gikocat,17,7,0.8,1.3929846068177634,1.5106919441617643,88.7017256330709,56.15456650588834,0.1764705882352941,-0.1140835328857547,17
ginnanthecat,17,7,0.8,8.561742213824295e-08,1.0063826081677385e-07,36.10142522344753,28.605964685517684,0.3529411764705882,-0.0557117327884185,17
gme,17,7,0.8,0.0004283172994716,0.0005063386040095,17.319629017695302,15.389740799202311,0.6470588235294118,0.0419300824520746,17
groyper,17,7,0.8,0.0031866788328078,0.0033939162311804,38.88493469164318,31.71041397001954,0.2941176470588235,-0.0592901730724019,17
guacamole,17,7,0.8,4.607846764078441e-09,5.6304969392311244e-09,19.535659870750663,18.542713766054028,0.4117647058823529,0.1568627450980391,17
gummy,17,7,0.8,0.0005818101184428,0.0006378258277588,19.19426344781921,17.179404673244274,0.1764705882352941,-0.0682451542002313,17
habibisol,17,7,0.8,0.000443546160099,0.0005909404225414,35.4256903640723,36.52214399857792,0.4705882352941176,-0.1252684850093072,17
hami,17,7,0.8,0.0002446872810802,0.0002794463757881,15.867974383713982,14.83188049404675,0.7058823529411765,0.0857436345577071,17
hana,17,7,0.8,2.748380047782055e-05,2.913151152657427e-05,41.98305763949926,33.707786777234446,0.3529411764705882,-0.0341730650548172,17
harrypottertrumphomersimpson777inu,17,7,0.8,0.0001131232937605,0.0001292163026145,25.48956105598787,21.886903990298165,0.5294117647058824,0.0498914265954554,17
hawk2,17,7,0.8,0.0010570868010721,0.0013768629703168,406.9500933253277,121.22827134215784,0.2352941176470588,-0.2308405633566034,17
hege,17,7,0.8,0.0069902146040735,0.007713204910614,43.96175259878514,34.40649696780667,0.3529411764705882,-0.0273568839299568,17
hehecat,17,7,0.8,0.0027193167313519,0.0029792569543126,47.9278764323271,36.95730496707437,0.2941176470588235,-0.0293940587397741,17
hemule,17,7,0.8,0.0002213346313689,0.0002587544944685,8.01083359867733,8.261869603873507,0.8823529411764706,0.07834169166139,17
historyofpepe,17,7,0.8,0.0003058264678705,0.0003160743134986,40.38703743816741,33.171235905401744,0.2941176470588235,-0.0567305514486163,17
honk,17,7,0.8,0.0001565177306211,0.000179879218827,11.545395372846528,10.888137232311117,0.5294117647058824,0.0206742942057126,17
hund,17,7,0.8,0.003126270430636,0.0032850961080248,43.06231195618405,34.75201002058888,0.2941176470588235,-0.0247102331879936,17
iiiilovvvyouuuu,17,7,0.8,0.0007013949018582,0.0008078985917302,43.78477290140357,35.630916166025614,0.4117647058823529,0.0011068264394335,17
illuminaticoin,17,7,0.8,9.93814896273187e-08,1.0855196343205317e-07,11.177356145522229,10.4634411865898,0.2941176470588235,-0.0191495214996357,17
inferno2,17,7,0.8,1.658895664483592e-06,1.922423879331348e-06,300.9750624516983,109.72218486443168,0.6470588235294118,2.0771129981495484,17
iq50,17,7,0.8,3.065149699697092e-07,4.009360349315293e-07,9.33839629568164,9.378361587658542,0.5294117647058824,0.0074606396337498,17
jeoboden,17,7,0.8,0.0012333839438432,0.0018389443946542,34.95833434948385,34.35716552740756,0.3529411764705882,0.0712273234448281,17
jesuscoin,17,7,0.8,6.234258234161839e-09,7.710998825414304e-09,11.198821139726602,10.296019283171692,0.5882352941176471,0.0856442577030812,17
k9financedao,17,7,0.8,5.066381498041719e-07,5.371765115033332e-07,15.27179027752395,16.67361349183747,0.5294117647058824,0.0298520180080993,17
katanainu,17,7,0.8,0.0001107652469038,0.0001195090117468,34.32392421075635,28.345875030368223,0.2352941176470588,-0.0843388660076217,17
kekistan,17,7,0.8,6.0665707848566565e-06,6.130695313150277e-06,100.40060059068745,65.24207844385272,0.1764705882352941,-0.1205767909251878,17
kiboshib,17,7,0.8,3.3592902388543824e-06,3.6838903470213938e-06,42.51814454036036,33.03358121438556,0.1176470588235294,-0.1116888165349441,17
kimbo,17,7,0.8,2.037720442661413e-05,2.190746003894181e-05,35.91815478962776,29.63000256937029,0.1764705882352941,-0.0637749620076279,17
kittenhaimer,17,7,0.8,0.0317978404103001,0.03295933841004,28.14639803341361,24.15489756230925,0.2941176470588235,-0.0520419189266887,17
koalaai,17,7,0.8,2.9877510669897965e-07,3.48199397444801e-07,23.417833740174977,20.355428817721737,0.4705882352941176,0.0046863443204212,17
komainu,17,7,0.8,0.029734874986928,0.0300661210180063,65.38070134569453,48.34096925281944,0.1764705882352941,-0.1496036006311097,17
leash,17,7,0.8,32.85201888676741,36.61574921545853,15.527738678988417,14.135055790267042,0.3529411764705882,-0.0265700794884852,17
lethimcook,17,7,0.8,0.0006874937564167,0.0008102383453682,29.0578697544801,31.74519551099127,0.4117647058823529,-0.0571754757844616,17
lilyscoin,17,7,0.8,0.0345250189373869,0.0351288587233211,146.61202383442472,81.85465747919206,0.0588235294117647,-0.2107826814175745,17
literallyme,17,7,0.8,4.555879094774155e-05,5.682638955133507e-05,28.65121553271537,25.442826573758232,0.5882352941176471,0.0554672472594102,17
littlemanyu,17,7,0.8,0.0003046354403623,0.0004017808190405,28.31124415189872,29.964026793125157,0.4705882352941176,-0.0030889446443288,17
lmeow2,17,7,0.8,0.0095430154786426,0.009771406099589,59.35022744354311,45.15789173765289,0.0588235294117647,-0.1211194551206178,17
loafcat,17,7,0.8,2.5153866019231948e-05,2.7071234871040865e-05,96.23350134350278,61.95866861149442,0.4117647058823529,-0.08610129895231,17
lovelyinufinance,17,7,0.8,0.0001200677730173,0.0001497815736086,7.762084994687612,7.945271223044544,0.4705882352941176,0.0304545470731953,17
luci,17,7,0.8,0.000189545257545,0.0002433627736447,27.546570506469106,27.214322069150377,0.6470588235294118,0.2887752404082806,17
mad2,17,7,0.8,1.664575508646504e-05,1.676500855891759e-05,129.74305890869607,77.46933047107572,0.2352941176470588,-0.125150224874854,17
magahat,17,7,0.8,3.234697381519362e-05,3.388795949109298e-05,105.31824461212908,65.95584764326817,0.1764705882352941,-0.0823043452742477,17
majorfrog,17,7,0.8,0.0068690925979995,0.0080464896883841,16.63265044246767,17.256977317902216,0.8235294117647058,0.1243259055950594,17
mars2,17,7,0.8,1.1226224005202328e-06,1.2076690730359822e-06,22.1327148209924,19.5409084471369,0.4117647058823529,-0.0119073164405266,17
mellowman,17,7,0.8,0.0049308651732336,0.0053910758402022,31.081875794632573,26.05851953222044,0.3529411764705882,-0.0394812732124819,17
memesai,17,7,0.8,0.0372650705008881,0.0375749881536358,414.2097059617533,126.79188787036789,0.0588235294117647,-0.2118470682832465,17
metamonopoly,17,7,0.8,0.000645289132491,0.0008558835671282,21.38529170308299,17.96341829930644,0.6470588235294118,0.0415089424115933,17
miladywifhat,17,7,0.8,1.8003106013560437e-07,2.293119815959355e-07,9.266524356247649,9.820142466278725,0.4117647058823529,-3.718732882056453e-05,17
mongcoin,17,7,0.8,3.6953344792732726e-10,3.6953344792732726e-10,3.695334479273273,3.628295649205736,0.0,0.0,17
monkeyhaircut,17,7,0.8,0.0003201482887937,0.0003405703442469,45.29021649732769,34.83572642889913,0.1176470588235294,-0.1204762053808354,17
moodeng2,17,7,0.8,3.701870560028357e-05,3.7704412375607305e-05,43.69036945865069,35.44377214445616,0.2352941176470588,-0.0311228290118838,17
nailong,17,7,0.8,0.0015668420763793,0.0017894057063877,63.871388829744944,43.571972585544,0.3529411764705882,-0.0617320949963301,17
nasdaq420,17,7,0.8,0.0015213565553278,0.0019129917853688,31.729681984211812,23.55948013809532,0.4705882352941176,-0.0227899375300609,17
neiro,17,7,0.8,0.000690648052924,0.0007265793083031,28.45412553962675,24.323449622972515,0.2352941176470588,-0.0793992604285995,17
neiro2,17,7,0.8,0.0008031288654739,0.0009723347487662,37.305846253854114,30.125853313376403,0.2352941176470588,-0.0382786313440819,17
newbornhaggispygmyhippo,17,7,0.8,0.0001159086466568,0.0001273291344127,49.29483672453144,37.71561088756792,0.3529411764705882,0.032781398955307,17
nomnom,17,7,0.8,0.0018819990846306,0.0020956689373404,67.54430585116913,46.01896681375924,0.1764705882352941,-0.1185125715922995,17
npconsolana,17,7,0.8,0.0026944618106785,0.0034912090776628,21.658782924310003,25.30968999063945,0.8235294117647058,0.1948958092287354,17
numogram,17,7,0.8,0.007516405138463,0.0085112486145495,69.30065533249655,47.94025294386699,0.3529411764705882,-0.1084234624610033,17
nya,17,7,0.8,4.6097447392122355e-08,4.898648944630232e-08,26.60365060050912,23.175506408108703,0.1176470588235294,-0.078082801827566,17
ogroaringkitty,17,7,0.8,0.0016174185176322,0.0016754134990379,46.92137988381461,37.000704293742096,0.2941176470588235,-0.0871249324991101,17
omega2,17,7,0.8,0.0009715825827801,0.0009762639675146,210.7354571011641,200.0,0.7058823529411765,0.140216156490381,17
optimusai,17,7,0.8,0.0122100959246108,0.0124379176090127,29.236503919732204,25.23106549561152,0.1176470588235294,-0.082072167824945,17
oscar,17,7,0.8,0.0015101263569538,0.0017797446780734,48.90334515737335,38.71336142957141,0.3529411764705882,0.0615242342957774,17
pajamascat,17,7,0.8,0.0008771009267683,0.0009171455282997,54.98453972483672,41.78411180550257,0.1764705882352941,-0.1094565792077253,17
patriot,17,7,0.8,0.0020519472801796,0.0024945854907107,143.4501377554207,79.31365063849249,0.2352941176470588,-0.2002078033810003,17
peng,17,7,0.8,0.0151984177112647,0.0169865409051519,42.77372266136377,34.922852506224174,0.6470588235294118,0.1012939849012025,17
pestothebabykingpenguin,17,7,0.8,0.0008549402281332,0.0008754103518173,64.48156186584231,47.59313132725531,0.1764705882352941,-0.0735897448069565,17
phil,17,7,0.8,0.0005809176793446,0.0006784925984808,6.755740541370309,6.709354909051318,0.7647058823529411,0.0806622041279783,17
pikaboss,17,7,0.8,1.5117708697037613e-08,1.6638484509173744e-08,20.76422740079731,18.334370208293592,0.2352941176470588,-0.024626517273576,17
pochita,17,7,0.8,0.0008180691725248,0.0008388528112455,132.3525557309758,74.31017061884931,0.0588235294117647,-0.1822498322207315,17
polydoge,17,7,0.8,1.413406126781924e-09,1.413406126781924e-09,14.13406126781924,13.201133144475929,0.0,0.0,17
popdog,17,7,0.8,0.0005069487342352,0.0005772855302727,29.82381531854487,24.649223925610134,0.4117647058823529,-0.0116412359721103,17
project89,17,7,0.8,0.0126545442532189,0.0134852149466323,120.47092094671147,69.43855796910738,0.1176470588235294,-0.1247236277085843,17
prophetofethereum,17,7,0.8,0.0003051082355255,0.000314086824448,40.46406860747639,33.26003814012326,0.2352941176470588,-0.0589234729946233,17
pundu,17,7,0.8,0.0006320413019268,0.0007667440812459,10.447601179321692,10.904590391495574,0.5294117647058824,-0.0065847899129056,17
qstar,17,7,0.8,9.899773838949962e-05,0.0001491581685165,16.71026131458191,19.00540363694136,0.6470588235294118,0.0883437109041325,17
rawr,17,7,0.8,0.0002468695582008,0.0002996449834252,33.62224298879283,26.90304693857003,0.6470588235294118,0.0488981459235526,17
realsmurfcat,17,7,0.8,6.542188869765842e-06,7.798677097700083e-06,13.216052154918753,12.10635694392994,0.5882352941176471,0.0234609331790577,17
ribbit2,17,7,0.8,1.2611090861199746e-06,1.3630785404075302e-06,25.72234252207996,22.268997880683344,0.4117647058823529,-0.0083560019359414,17
riko,17,7,0.8,0.0013643404934348,0.0014750290977307,28.98471631718178,24.583650866568163,0.3529411764705882,-0.0199050837675048,17
rockytherock,17,7,0.8,0.0006411879405662,0.0006785264155252,61.6489788295096,44.43667186183573,0.2352941176470588,-0.1033434677618987,17
ronnie,17,7,0.8,0.0016310560208723,0.0019818040872044,104.68326488200724,60.25367436065544,0.4117647058823529,-0.0825861547315269,17
rsnoofi,17,7,0.8,0.0005125521790642,0.0005336267560035,50.896007754390205,39.32573503269022,0.2352941176470588,-0.0977130645539896,17
ryujin,17,7,0.8,2.0408163265305978e-10,2.0408163265305978e-10,2.040816326530598,2.020202020202006,0.0,0.0,17
sadhamster,17,7,0.8,0.0017214195617875,0.001797441650177,74.8485447183264,51.74930930134752,0.0588235294117647,-0.163017623170409,17
samoyedcoin,17,7,0.8,0.0006977293359265,0.0008169653595248,13.599631936425084,12.739463350499973,0.5294117647058824,0.0566927240689508,17
sharbi,17,7,0.8,1.4336150503055793e-06,1.7422323992159618e-06,18.09555859689672,20.22729622979728,0.7058823529411765,0.1105353022258043,17
sharkcat,17,7,0.8,0.0023383902945544,0.0025968408878336,53.4870603985719,40.31296882142453,0.3529411764705882,-0.0415208217605594,17
shinainu,17,7,0.8,2.9524784949211126e-08,3.8090182332638974e-08,7.616840431035266,7.294711279209186,0.8823529411764706,0.105666012168762,17
shoggoth,17,7,0.8,0.0220738005008968,0.0228479159690441,174.75296848479942,84.19951473570455,0.2352941176470588,-0.1696680189044049,17
sillydragon,17,7,0.8,0.001915918680537,0.0020954220972651,48.465455179728174,37.07469311491359,0.1176470588235294,-0.1614523982266466,17
sillynubcat,17,7,0.8,0.0030105532278664,0.0033939757919465,31.94400406445425,26.11962812023111,0.4705882352941176,-0.0167772488338506,17
slop,17,7,0.8,0.0002660925317124,0.0002758595980811,49.97069133356362,39.356246769957295,0.2941176470588235,-0.0781626586814169,17
slothana,17,7,0.8,0.0005654626028773,0.0006389133024699,15.397563047393769,14.959599110440124,0.3529411764705882,-0.0208241568619426,17
snapkero,17,7,0.8,5.234860678664686e-07,6.520465641956679e-07,9.24774229875388,9.6166711045864,0.4705882352941176,-0.0057615520180421,17
solchat,17,7,0.8,0.0610426862252026,0.0747342690619025,12.66997366014905,11.672694256781222,0.7058823529411765,0.0495368887801042,17
speedy2,17,7,0.8,0.0007242347015881,0.0009022634274427,24.9602791963469,20.93255378527489,0.4705882352941176,0.0155372508360816,17
squidgrow2,17,7,0.8,0.0078392506295098,0.0080043135786444,47.65992694561616,38.04850060169135,0.0588235294117647,-0.0629381524676843,17
strategicbitcoinreserve,17,7,0.8,0.4350091613967864,0.5465844977611283,77.13133504808326,51.97149124088032,0.4117647058823529,-0.0618997816582975,17
supercyclereal,17,7,0.8,0.0010280150863477,0.0011707434130155,62.75751796756032,48.3335242279604,0.2352941176470588,-0.1981145366583745,17
supertrump,17,7,0.8,0.0009450422888687,0.0010443081785223,87.5368460882559,58.03496886305693,0.4117647058823529,-0.0218993137014568,17
suwi,17,7,0.8,0.0002951357619403,0.0003878089762387,28.693332035721014,30.09983157771111,0.7647058823529411,0.1794703466360256,17
taoinu,17,7,0.8,0.0003088453295178,0.0003740483155264,11.900856594196547,10.90738393995129,0.3529411764705882,-0.0136883970547292,17
tateterminal,17,7,0.8,0.0004396774003773,0.0004653355257241,53.25607940699095,40.922097957202894,0.2352941176470588,-0.0492411924462716,17
tehepikduck,17,7,0.8,0.0013085046645749,0.0017130023240387,18.48092075427425,15.895908479314866,0.5882352941176471,-0.0007780530578095,17
terminus2,17,7,0.8,0.0632231991191999,0.0647731549654055,83.05719185613665,56.09440097221078,0.1764705882352941,-0.1162588377011947,17
terminus3,17,7,0.8,3.22998323075627e-07,3.3161485297645573e-07,74.0243638827889,52.84716258647916,0.2941176470588235,-0.0752130232410815,17
thebalkandwarf,17,7,0.8,1.883001369761876e-05,2.298329826901749e-05,10.241227962559924,9.492511426563324,0.5882352941176471,0.0472930549485413,17
thelastplay,17,7,0.8,0.001276259993635,0.0017004693242975,43.8647291363861,67.78794482389017,0.5882352941176471,-0.3641304617280934,17
thereallandwolf,17,7,0.8,9.006335225611402e-05,9.293770177303852e-05,30.600328882548794,26.104297749390387,0.2941176470588235,-0.049366351725365,17
thesoldog,17,7,0.8,1.516382883754664e-06,1.9553318370067503e-06,11.076656602891015,10.256993397584946,0.5294117647058824,0.0322543591401663,17
tobi,17,7,0.8,0.0004101307650168,0.0004750652133546,42.73174702737488,33.15216498726799,0.6470588235294118,0.1381839425182782,17
toga,17,7,0.8,6.715554131664027e-05,6.973416597240202e-05,53.26616015946591,40.85539032430969,0.1764705882352941,-0.0595985886340213,17
torsy,17,7,0.8,0.0007907930942892,0.0008462174458362,33.06714387167301,27.69949024188034,0.4117647058823529,-0.0467638343211187,17
troll,17,7,0.8,1.544160925111629e-10,1.544160925111629e-10,1.5441609251116288,1.556175854849936,0.0,0.0,17
uranus3,17,7,0.8,0.0003420129274226,0.0003572393447101,57.67455959267267,42.69421280864776,0.2941176470588235,-0.1154087554501653,17
valhallaindex,17,7,0.8,0.0009790866547685,0.0011021934974229,10.47723026698004,9.786512369815586,0.2941176470588235,-0.0331546429021371,17
vitainu,17,7,0.8,1.0047180835753225e-08,1.1568293296119336e-08,55.402696818339805,39.576052704328575,0.0588235294117647,-0.0392156862745097,17
voltinu2,17,7,0.8,3.503322087945996e-08,3.7231760557922935e-08,11.877277660078054,11.115731205946668,0.1764705882352941,-0.032756174793295,17
waffles,17,7,0.8,0.0013696613364837,0.0018983154169916,19.507321697676563,21.21927522295406,0.7647058823529411,0.199265492379184,17
wassie,17,7,0.8,6.373788974780699e-07,6.955625286181463e-07,23.34398345534367,20.415089647010003,0.3529411764705882,-0.0417453788382749,17
why,17,7,0.8,3.19701080425681e-08,3.371539008997831e-08,46.27881300752732,36.44537886291287,0.1176470588235294,-0.0892687377981495,17
winniethepoodle,17,7,0.8,0.000697262174747,0.000840381683467,8.428845844435234,8.889441210330931,0.5294117647058824,0.0045533869433887,17
wrappeddog,17,7,0.8,0.000500668145032,0.0005603642746537,34.648635070398456,27.893517308321016,0.5294117647058824,-0.0285854621201449,17
zerotech,17,7,0.8,0.002472409515369,0.0031067997945481,16.130617829247935,15.031633734399696,0.5294117647058824,-0.0094655142910478,17
zoomer,17,7,0.8,2.0467184396809034e-06,2.4012016019550137e-06,10.638385841635465,10.045045830512878,0.3529411764705882,-0.0270650966846552,17
zyncoin2,17,7,0.8,0.0072907856523561,0.0078787507781522,23.531140116244853,22.86866160617317,0.3529411764705882,0.003741159444151,17
360noscope420blazeit,23,7,0.8,0.0416128419801067,0.0467330411143105,45.08195538324073,58.43350867581027,0.6470588235294118,0.1427806733200365,17
888token,23,7,0.8,0.0176922778651932,0.0200525516620558,18.076471497200828,16.191637913674185,0.4705882352941176,0.0076104101969675,17
abi,23,7,0.8,0.0019618710542618,0.0023293281271092,15.90723838299134,14.510047416625069,0.2941176470588235,-0.0647866862717308,17
ai16z,23,7,0.8,0.3456402769793449,0.429947359897488,48.09340940556663,37.73456242811032,0.2941176470588235,-0.1128095658288541,17
aicrystalnode,23,7,0.8,4.7145958128510494e-05,4.783433227731045e-05,81.28811129321961,139.34040922161242,0.7058823529411765,0.0673570926062192,17
aiinu,23,7,0.8,0.0017328092957108,0.0018326681922819,20.022900799932337,17.94906508133525,0.0588235294117647,-0.055078683179285,17
aiwithdaddyissues,23,7,0.8,0.0008466731111928,0.0009158123270441,71.96055095011631,49.72283743027936,0.2941176470588235,-0.041902396768397,17
akiprotocol,23,7,0.8,0.0008616139196129,0.0012688068771599,7.325668777800663,7.931366861477255,0.8235294117647058,0.0656064512779867,17
amaterasuomikami,23,7,0.8,0.0038780590473806,0.0052741012926575,11.433648882985423,11.430785545835889,0.8235294117647058,0.07208744350279,17
americancoin,23,7,0.8,1.9623121351627564e-06,2.6530439395877897e-06,42.398127066383154,46.29448419377571,0.6470588235294118,0.1523077977089167,17
analos,23,7,0.8,2.2530603755224406e-06,3.942624684415013e-06,10.09952552444282,10.258584993672631,0.7647058823529411,0.0333015617514404,17
andyman,23,7,0.8,0.0004032493142509,0.0004121335101415,58.441629473690185,44.17566589946326,0.1764705882352941,-0.1013587220971993,17
anyinu,23,7,0.8,2.573893106820392e-06,2.6148935326918053e-06,53.49669391116119,41.58558480354344,0.1764705882352941,-0.1001951000823383,17
astropepex,23,7,0.8,6.65713810702356e-06,7.805064366149564e-06,5.818460472938602,5.652748323614988,0.6470588235294118,0.0312226540007272,17
auraonsol,23,7,0.8,0.0015012414691721,0.0017649191497252,36.72624819549038,28.338354204036648,0.1764705882352941,-0.1040077523096396,17
autism2,23,7,0.8,0.0002736753106757,0.000358360878771,19.0508184781249,17.600237099910643,0.6470588235294118,0.0449572382207553,17
autonomousvirtualbeings,23,7,0.8,0.0063281479071526,0.0088112539328156,47.52933991013723,33.936749565195726,0.6470588235294118,0.1793264325171444,17
avaxhasnochill,23,7,0.8,0.0003626187663592,0.0004501940754079,20.196703262994998,19.734346856715884,0.6470588235294118,0.061497636503388,17
babybnb,23,7,0.8,0.0007967482789484,0.0009175688263285,54.44546400733442,41.547893922089145,0.5294117647058824,0.1957560065358143,17
