sheet_name,model,note,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
ryujin,persistence,ok,0.0,0.0,0.0,0.0,1.0,0.0,17
ryujin,arima,ok,3.28115889902871e-15,3.281158899028713e-15,3.28115889902871e-05,3.2811583607286116e-05,0.0,0.0,17
ryujin,prophet,ok,4.2357954670321683e-10,4.4340658832948764e-10,4.235795467032169,4.268302020239697,0.0,0.0,17
ryujin,random_forest,ok,1.4615384615382888e-10,1.4615384615382888e-10,1.4615384615382887,1.450935471553858,0.0,0.0,17
ryujin,xgboost,ok,1.4724837489211474e-10,1.4724837489211474e-10,1.4724837489211475,1.4617219399113428,0.0,0.0,17
ryujin,gru,gru_fallback_mlp,0.05761466293436974,0.0615892566786294,576146629.3436974,200.0,0.0,0.0,17
ryujin,lstm,lstm_fallback_mlp,0.014024936927469265,0.016438573904698384,140249369.2746926,199.99993999596683,0.0,0.0,17
sadhamster,persistence,ok,0.0005425488235294119,0.0006567426609858869,21.14143330025152,18.454505943185236,0.0,0.0,17
sadhamster,arima,ok,0.002077103612965527,0.0022480432899911734,94.80668283455178,58.68575644397275,0.058823529411764705,-0.1264028511608694,17
sadhamster,prophet,ok,0.0007131496688682199,0.0008326536916951782,27.71108196662103,26.103560019588574,0.6470588235294118,0.07032353467809224,17
sadhamster,random_forest,ok,0.003303390252941179,0.0035103324971707283,144.2944573006473,77.48335301520905,0.058823529411764705,-0.163017623170409,17
sadhamster,xgboost,ok,0.0032400676457287987,0.0034704921487462258,144.87285935176985,76.57006878962083,0.058823529411764705,-0.163017623170409,17
sadhamster,gru,gru_fallback_mlp,0.045592916835049346,0.05330395754506728,1716.0912450233009,197.477025396714,0.8823529411764706,0.14437831290084666,17
sadhamster,lstm,lstm_fallback_mlp,0.027250444066032026,0.0305233477110765,1177.8528480401167,174.9717407108917,0.17647058823529413,-0.11535848749612178,17
samoyedcoin,persistence,ok,0.0007317211764705883,0.0009495682131245079,14.409748004654652,13.214709438539188,0.0,0.0,17
samoyedcoin,arima,ok,0.001995067865167188,0.0020942217754852683,40.45035682211687,32.94776485418746,0.47058823529411764,-0.027647914415725266,17
samoyedcoin,prophet,ok,0.00035060630066401213,0.0004631492825594631,6.576961962142145,6.740866697289581,0.7647058823529411,0.10047879785889827,17
samoyedcoin,random_forest,ok,0.0020656593000000036,0.002181147231496194,41.50541154404585,33.68141572075377,0.5294117647058824,0.00013651492006493045,17
samoyedcoin,xgboost,ok,0.0019124332321072326,0.0020073890730013897,38.4847613809384,31.697019373339657,0.5294117647058824,0.00013651492006493045,17
samoyedcoin,gru,gru_fallback_mlp,0.04554853439719758,0.05929265717680274,903.4400064099973,175.7577229736838,0.6470588235294118,0.08560797302441318,17
samoyedcoin,lstm,lstm_fallback_mlp,0.029364035620369117,0.039331829669907004,587.5701763494397,162.65153681877993,0.5882352941176471,0.05082396087601714,17
sharbi,persistence,ok,1.266470588235294e-06,1.552188208721519e-06,17.01624776242668,16.79309921761089,0.0,0.0,17
sharbi,arima,ok,1.2970588236320815e-06,1.6415935587741943e-06,20.406524429728652,17.406879604602498,0.6470588235294118,0.08392952130900797,17
sharbi,prophet,ok,9.491306838749455e-07,1.121091085917398e-06,13.721950307886344,13.16029365974399,0.6470588235294118,0.1141459772269629,17
sharbi,random_forest,ok,1.6047006395891675e-06,1.979417464647882e-06,19.959067195041214,23.19658957506171,0.7058823529411765,0.10949924416019664,17
sharbi,xgboost,ok,1.4876238208383265e-06,1.8326983630135254e-06,18.40605388602172,21.149253191524757,0.7058823529411765,0.10949924416019664,17
sharbi,gru,gru_fallback_mlp,0.008876744588298957,0.01038478148673146,119832.30108770156,199.6535265285372,0.6470588235294118,-0.011277967549465726,17
sharbi,lstm,lstm_fallback_mlp,0.014052060665638053,0.015879409080031714,192760.91985439096,199.94243131823458,0.5294117647058824,-0.059122797518417335,17
sharkcat,persistence,ok,0.0010059570588235294,0.0014845063034458926,21.613849195774158,18.143890737015102,0.0,0.0,17
sharkcat,arima,ok,0.005920876550710959,0.006113588357274903,139.6605398449604,78.12289595822301,0.11764705882352941,-0.14411672084589297,17
sharkcat,prophet,ok,0.002275047160949335,0.0024074940476668783,50.665031678151685,72.64932458471726,0.8823529411764706,0.14411672084589297,17
sharkcat,random_forest,ok,0.003442710735294117,0.003672430022962576,83.08281798971106,55.10447749937541,0.35294117647058826,-0.012300632416365007,17
sharkcat,xgboost,ok,0.004087558717105529,0.004423890680702439,99.27972758837612,61.40607589128548,0.35294117647058826,-0.012300632416365007,17
sharkcat,gru,gru_fallback_mlp,0.02572934114751839,0.03133222783854439,569.8749461484042,139.2125873395803,0.29411764705882354,-0.04819170390253423,17
sharkcat,lstm,lstm_fallback_mlp,0.05376764415184153,0.05926180913130502,1226.2750136743075,158.0980044921533,0.11764705882352941,-0.14411672084589297,17
shinainu,persistence,ok,4.529411764705883e-08,5.6412347417710517e-08,11.647758690724787,11.151408195312447,0.058823529411764705,0.0,17
shinainu,arima,ok,9.23529411660476e-08,9.533223637465169e-08,23.67110900337226,20.9665819594396,0.47058823529411764,0.015099183430577772,17
shinainu,prophet,ok,2.922311524270473e-08,3.735545631225637e-08,7.595397514494724,7.226916089776686,0.7647058823529411,0.09424605957233882,17
shinainu,random_forest,ok,1.2132735029490028e-07,1.2564624307701043e-07,31.040451890470955,26.548581789313847,0.4117647058823529,-0.01611330156341982,17
shinainu,xgboost,ok,1.825531490545494e-07,1.840783033926202e-07,46.43674113019476,37.47766159433763,0.4117647058823529,-0.01611330156341982,17
shinainu,gru,gru_fallback_mlp,0.01134173360824535,0.013807902647701438,2914909.67867012,199.97973860619916,0.47058823529411764,0.03234129766757691,17
shinainu,lstm,lstm_fallback_mlp,0.040382419272281346,0.041823626822111395,10216668.830280006,200.0,0.5294117647058824,0.01611330156341982,17
shoggoth,persistence,ok,0.006813387647058822,0.008701378870526277,39.943636238965176,32.305618299698274,0.0,0.0,17
shoggoth,arima,ok,0.023412751260430537,0.024586347788662317,189.1194040359123,86.36346236486281,0.23529411764705882,-0.16966801890440494,17
shoggoth,prophet,ok,0.013981958730403147,0.015481016975079477,116.62342416312863,64.45761508631243,0.35294117647058826,-0.08269433510588284,17
shoggoth,random_forest,ok,0.04066711123529415,0.04518371689239769,347.81103150903584,106.41125496836527,0.23529411764705882,-0.16966801890440494,17
shoggoth,xgboost,ok,0.04838008665065709,0.05511356831070342,420.63735461301786,111.59743955506886,0.23529411764705882,-0.16966801890440494,17
shoggoth,gru,gru_fallback_mlp,0.06908726173270133,0.0810788463108567,547.6489296954503,143.3435119471352,0.47058823529411764,-0.023592368124010606,17
shoggoth,lstm,lstm_fallback_mlp,0.0559456301585384,0.06756337459660669,423.58624333711765,136.11160309856606,0.35294117647058826,-0.0584323015791239,17
sillydragon,persistence,ok,0.000986296470588235,0.0013320015969607104,23.18493169025363,19.201607499939417,0.0,0.0,17
sillydragon,arima,ok,0.003732715283012766,0.004154289392916062,104.55762920098843,61.156308926477244,0.11764705882352941,-0.13700518608892698,17
sillydragon,prophet,ok,0.0017955504040218808,0.0021132353852241306,51.455296410736736,37.30067931848375,0.47058823529411764,-0.043052307287057535,17
sillydragon,random_forest,ok,0.00522791892647059,0.005550457370202019,137.38568863016377,74.86306049464984,0.058823529411764705,-0.1628197406514704,17
sillydragon,xgboost,ok,0.0052121600138209856,0.0055159968438284355,137.72522683969282,74.85590148886484,0.058823529411764705,-0.1628197406514704,17
sillydragon,gru,gru_fallback_mlp,0.03235232577376098,0.041179962989147494,833.3403446010064,171.51405708922601,0.6470588235294118,0.09266501065506172,17
sillydragon,lstm,lstm_fallback_mlp,0.017338463213118233,0.02774637562629373,476.6271431807817,151.7218036782067,0.7647058823529411,0.0978632281993455,17
sillynubcat,persistence,ok,0.001869675882352941,0.002193808156695191,17.907151891041888,15.943472763049622,0.0,0.0,17
sillynubcat,arima,ok,0.006835448206508736,0.007383449985828849,71.80091816839419,49.085921695607105,0.11764705882352941,-0.12637581441835527,17
