sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
supertrump,11,7,0.9,0.0010361472510961045,0.0010632906490333038,122.38640462596173,73.72612102208613,0.1111111111111111,-0.17504768370929297,9
suwi,11,7,0.9,0.00020357213955531065,0.00024088745736676635,33.29809932924932,27.086755716108783,0.6666666666666666,0.10617269874877179,9
taoinu,11,7,0.9,0.00014066601628775002,0.00021828118016656439,5.764556529864677,5.399559506056071,0.6666666666666666,0.05844767029294403,9
tateterminal,11,7,0.9,0.00036353842005472327,0.0003747541770284554,46.76891611579305,37.29453902978205,0.1111111111111111,-0.07141139048100216,9
tehepikduck,11,7,0.9,0.0009546543284438554,0.0013886467678889656,13.044911629617173,11.462070153620406,0.5555555555555556,0.0008078781190837486,9
terminus2,11,7,0.9,0.05448922075089928,0.055272620084416496,83.53536542572822,57.35408918643689,0.2222222222222222,-0.13889407706038315,9
terminus3,11,7,0.9,2.419658538311715e-07,2.4404307432235627e-07,56.60909070601675,43.78183716573579,0.3333333333333333,-0.021712548543325386,9
thebalkandwarf,11,7,0.9,1.8251129797915273e-05,2.1501854923269713e-05,10.949363056653185,10.119659835717185,0.5555555555555556,0.06701462446197941,9
thelastplay,11,7,0.9,0.0004131488851875992,0.0005403818131702909,19.510936452188812,17.32272568630156,0.5555555555555556,0.07099434791919955,9
thereallandwolf,11,7,0.9,8.105375808276544e-05,8.29423933207693e-05,31.262164278416392,26.75018485311098,0.1111111111111111,-0.1249412156780126,9
thesoldog,11,7,0.9,1.942850640435983e-06,2.223580812598885e-06,15.062250927078255,13.62682528427597,0.2222222222222222,-0.03945103301525135,9
tobi,11,7,0.9,0.00045627882387468875,0.0004795769205036339,50.478109053576524,39.310319464576786,0.4444444444444444,-0.05863276462148687,9
toga,11,7,0.9,6.939599208799691e-05,7.030623510017701e-05,60.42905132129868,45.95521702566307,0.1111111111111111,-0.09878234765491248,9
torsy,11,7,0.9,0.0005434398712863691,0.0006215492397133933,23.73576030977418,20.491981602900193,0.4444444444444444,-0.03046575098969247,9
troll,11,7,0.9,1.1268602036433478e-10,1.1268602036433478e-10,1.1268602036433477,1.1332452485008657,0.0,0.0,9
uranus3,11,7,0.9,0.00025065993828679686,0.00025956190576420686,48.557173061990696,37.888614199103756,0.1111111111111111,-0.1231989708995467,9
valhallaindex,11,7,0.9,0.001234612377225489,0.0013178793967910352,14.077693169833125,12.995624255707092,0.1111111111111111,-0.07685716223383336,9
vitainu,11,7,0.9,5.829540733897393e-09,7.318983610612376e-09,38.202674800356355,27.48700104255601,0.0,-0.05555555555555555,9
voltinu2,11,7,0.9,2.5103685919596142e-08,2.8490495262977553e-08,8.861304101106898,8.374418357881746,0.3333333333333333,-0.028255969301575527,9
waffles,11,7,0.9,0.0007144770256423104,0.0007884060834849583,12.169073580682067,11.448610697379054,0.7777777777777778,0.12706615459978152,9
wassie,11,7,0.9,6.175355475631172e-07,6.297473760329799e-07,24.058902799527225,21.304839303743673,0.1111111111111111,-0.09777396065083549,9
why,11,7,0.9,2.0577494414514265e-08,2.242692625685023e-08,33.485207154852084,27.711803379608153,0.1111111111111111,-0.08862433862433866,9
winniethepoodle,11,7,0.9,0.0003348868752014711,0.0003730483454521808,4.392049354921199,4.356321998489727,0.8888888888888888,0.04440666560198729,9
wrappeddog,11,7,0.9,0.0006222028240044275,0.0006522836598426904,47.60107833249464,37.324291371002296,0.2222222222222222,-0.13538987675383174,9
zerotech,11,7,0.9,0.0026938513363852184,0.003272367078604494,19.12717691349449,16.81026043723746,0.4444444444444444,-0.03200419176693406,9
zoomer,11,7,0.9,2.0753254409416264e-06,2.3923291719218293e-06,10.942097251705164,10.400582341950537,0.4444444444444444,-0.021846894235978447,9
zyncoin2,11,7,0.9,0.006347122795334052,0.006642421035811248,26.264093717394786,22.820406185118703,0.2222222222222222,-0.04012729512227367,9
360noscope420blazeit,17,7,0.9,0.040381240959782606,0.04539701856237243,35.50613436223743,40.01123046497852,0.4444444444444444,0.03287040321543137,9
888token,17,7,0.9,0.020568517485125067,0.021315645804694174,22.375247647278552,20.01278463793625,0.2222222222222222,-0.021716756954117393,9
abi,17,7,0.9,0.002736095660326559,0.0028343051203163767,23.976800366987476,21.182557433490842,0.0,-0.10936694049332395,9
ai16z,17,7,0.9,0.19517241521861786,0.20438404181010944,36.33495588338692,29.99576851933367,0.2222222222222222,-0.12176853508171995,9
aicrystalnode,17,7,0.9,2.9171246204114278e-05,2.949155462745799e-05,57.767583114772734,82.34815282252058,1.0,0.12815180879320456,9
aiinu,17,7,0.9,0.0012998346457704889,0.0013916869169092534,16.227390544450657,14.802615720609033,0.1111111111111111,-0.0647641869444344,9
aiwithdaddyissues,17,7,0.9,0.0007532177753749942,0.0007704566817975197,81.31212772224774,57.03005992017446,0.1111111111111111,-0.19069220932637604,9
akiprotocol,17,7,0.9,0.00033779298019386505,0.00040542060091795567,3.070978285851399,3.1028192168029536,0.7777777777777778,0.024593982223417406,9
amaterasuomikami,17,7,0.9,0.004675137657003105,0.00634257078888381,12.420793784686353,13.06538257679467,0.8888888888888888,0.06796249160451331,9
americancoin,17,7,0.9,1.127069804284554e-06,1.6410241592542936e-06,45.0556184464067,48.98870525306799,0.4444444444444444,-0.02040926485732995,9
analos,17,7,0.9,1.6893056929271423e-06,1.949026816413208e-06,9.633345366039324,9.033761535939858,0.5555555555555556,-0.017709258057995555,9
andyman,17,7,0.9,0.00013093321064577888,0.00014053044004707415,21.10395508993218,18.822249160530408,0.3333333333333333,-0.05889325257774577,9
anyinu,17,7,0.9,9.678518612280838e-07,1.0387803019529581e-06,22.547690719039228,19.955368888202663,0.2222222222222222,-0.07686023707351249,9
astropepex,17,7,0.9,8.049908109013771e-06,8.98651085624341e-06,7.35270181476943,7.026293323956806,0.6666666666666666,0.021942152137874177,9
auraonsol,17,7,0.9,0.0021368690498066232,0.002206136606358131,57.17338629873376,43.086702705024905,0.0,-0.19218319459631678,9
autism2,17,7,0.9,0.0002561862591823269,0.00032007264898444075,21.46732270566771,18.30339773946478,0.4444444444444444,-0.041549467152635175,9
autonomousvirtualbeings,17,7,0.9,0.006758052377160626,0.007008524169106815,59.82021101189567,45.06403759393095,0.2222222222222222,-0.13834724792373188,9
avaxhasnochill,17,7,0.9,0.0003871668305516207,0.00048218466604075643,17.799849013949252,20.176247467786748,0.5555555555555556,0.06219576475893677,9
babybnb,17,7,0.9,0.0006224362769617413,0.0007330372886232991,33.62565404564922,38.62562802415907,0.6666666666666666,0.34829812557348344,9
babyneirotoken,17,7,0.9,1.1295482147367847e-07,1.2186126905493544e-07,22.419236909023212,19.7814268300642,0.5555555555555556,0.05043912098945755,9
babywen,17,7,0.9,0.017978540325123634,0.018925391183697873,41.47565607850092,33.53831871451804,0.1111111111111111,-0.1308191602728887,9
badideaai,17,7,0.9,6.103553356398545e-09,6.1061140371189865e-09,61.035533563985446,46.757007185837374,0.0,0.0,9
bananatapewall,17,7,0.9,4.754330018838232e-05,4.925989672908421e-05,17.68499547738866,16.1253867008626,0.3333333333333333,-0.05454248548677024,9
beercoin2,17,7,0.9,2.254463838945304e-06,2.2739615282517665e-06,33.309139954323136,28.45467380680648,0.3333333333333333,-0.04615580598988794,9
benthedog,17,7,0.9,0.001980804826423632,0.0022854868944341,49.61176083292156,38.1628383222492,0.2222222222222222,-0.13925008652156504,9
billy,17,7,0.9,0.001060888701826559,0.0013362741931487027,18.53126519977782,16.81939628820163,0.5555555555555556,0.06583531687674422,9
bingusthecat,17,7,0.9,0.00019014517490512252,0.00022199438978459231,16.46609196704111,14.830100240474422,0.5555555555555556,0.036768532661629695,9
bitcat2,17,7,0.9,4.977830060150544e-05,5.1572385818155995e-05,44.57543179340651,58.281243377274485,1.0,0.11946500181761271,9
bobaoppa,17,7,0.9,0.0002076079407712779,0.00022392550938954257,11.862133900792452,11.079007520838017,0.5555555555555556,0.054053797218830364,9
bobtoken,17,7,0.9,1.2968976244144173e-06,1.4673498856654252e-06,10.008610432299877,9.390864392857118,0.5555555555555556,0.023111922936490514,9
bongocat,17,7,0.9,0.003835111441495644,0.0040471191107262945,43.04947923976376,34.30446972510561,0.0,-0.14102133041467158,9
brainlet2,17,7,0.9,0.0007448231382669586,0.0009152169125583652,28.197133925845495,23.70597554639626,0.6666666666666666,0.09629452446340292,9
brothecat,17,7,0.9,0.00017274642630229865,0.0002126987782725619,38.385792152027356,30.126457432018235,0.3333333333333333,-0.013572440225439165,9
buu,17,7,0.9,0.0006430621572158491,0.0006638828748330741,78.28777530658489,53.48115629824254,0.2222222222222222,-0.14335383643617292,9
catalorian,17,7,0.9,0.0023900311569421662,0.0024032293772302607,143.23399065064214,81.82292107427203,0.2222222222222222,-0.25802903204811506,9
catana,17,7,0.9,0.0022119215954894255,0.0023115540040715096,79.49612555992233,54.082868731918275,0.2222222222222222,-0.1781741607633402,9
catecoin,17,7,0.9,1.6474860484044795e-08,1.7534400732193397e-08,11.827336593460215,11.077389135774235,0.2222222222222222,-0.021296296296296296,9
