seed,sheet_name,variant,mae,rmse,mape,directional_accuracy,roi_proxy
17,oscar,V0,0.03111334251389631,0.0311325265175393,1038.8785843210449,0.29411764705882354,-0.04747024415786841
17,oscar,V1,0.07059263140402997,0.07418515077176373,2400.9504067541857,0.7058823529411765,0.04747024415786841
17,oscar,V2,0.005484558102697363,0.005638229601850827,189.59143461984402,0.29411764705882354,-0.04747024415786841
17,oscar,V3,4387.4234193351385,4403.706715986848,143871773.8684906,0.29411764705882354,-0.04747024415786841
17,pajamascat,V0,0.029007867598446084,0.029010366659893167,1756.0186647431415,0.11764705882352941,-0.1259040208404511
17,pajamascat,V1,0.0508476329809011,0.05232046560096458,3000.340464345318,0.8823529411764706,0.1259040208404511
17,pajamascat,V2,0.0025210421829729257,0.002560130139327612,157.14752143595618,0.11764705882352941,-0.1259040208404511
17,pajamascat,V3,432.7807909521444,483.94721399832804,24986360.393730875,0.11764705882352941,-0.1259040208404511
17,patriot,V0,0.02770321957728859,0.02772446282773502,2409.347818109133,0.17647058823529413,-0.24475015563268762
17,patriot,V1,0.05489829497155213,0.05868081306779298,4752.159077281408,0.7647058823529411,0.1806009128573419
17,patriot,V2,0.004226871076865018,0.0055833366030239966,293.19363658480523,0.29411764705882354,-0.11804737430783285
17,patriot,V3,12703.539127070457,18906.58551142913,804880345.537445,0.17647058823529413,-0.24475015563268762
17,peng,V0,0.13376170683103034,0.13460636299093368,361.7141781775783,0.29411764705882354,-0.07293423120599878
17,peng,V1,0.044772769646442244,0.04665971215864421,127.72455565486737,0.29411764705882354,-0.07293423120599878
17,peng,V2,0.08765913274405711,0.09247343730054915,243.8520645342619,0.29411764705882354,-0.07293423120599878
17,peng,V3,8848.931994356843,13259.01900576057,24670589.463165216,0.29411764705882354,-0.07293423120599878
17,pestothebabykingpenguin,V0,0.02839080805628831,0.028391666488397364,2078.1495206001496,0.17647058823529413,-0.0735897448069565
17,pestothebabykingpenguin,V1,0.07160996558427632,0.07368388849585752,5076.010398185163,0.8235294117647058,0.0735897448069565
17,pestothebabykingpenguin,V2,0.0028325488307663323,0.0028652959541168167,203.7446084756507,0.17647058823529413,-0.0735897448069565
17,pestothebabykingpenguin,V3,6031.966860586219,6050.960526991458,438414478.2528594,0.17647058823529413,-0.0735897448069565
17,phil,V0,0.043235628538668816,0.0432546672886687,492.14842992778995,0.17647058823529413,-0.08368036583951759
17,phil,V1,0.03779364320498037,0.038038462069368756,425.2329444120763,0.8235294117647058,0.08368036583951759
17,phil,V2,0.011751535710051372,0.011980077908849411,135.2262806858797,0.17647058823529413,-0.08368036583951759
17,phil,V3,39806.619399104085,40249.19926830754,451918347.37466294,0.17647058823529413,-0.08368036583951759
17,pikaboss,V0,0.022771822856089523,0.022771822856090577,30032867.148351267,0.23529411764705882,-0.024626517273576096
17,pikaboss,V1,0.009967343658838048,0.010101406720682018,13162548.431062663,0.47058823529411764,0.03933239962651727
17,pikaboss,V2,1.2460192640532267e-08,1.4171065765559408e-08,17.282808955418407,0.35294117647058826,0.0015172735760970969
