sheet_name,seed,lookback,train_ratio,mae,rmse,mape,directional_accuracy,roi_proxy
moodeng2,11,7,0.8,5.317098407664637e-05,5.413559611118154e-05,63.08453444937443,0.17647058823529413,-0.06720030215141452
nailong,11,7,0.8,0.01048050932160908,0.010651573165966315,427.72410759689177,0.17647058823529413,-0.20709381685862607
nasdaq420,11,7,0.8,0.0015516192838714855,0.0019819469678691347,34.154737972887446,0.4117647058823529,-0.05049247931851014
neiro,11,7,0.8,0.0018908436427044165,0.0019622483746446935,78.19955948047888,0.17647058823529413,-0.10137180726065707
neiro2,11,7,0.8,0.0008547640510878589,0.0009853477606481156,41.29367319287841,0.4117647058823529,0.026732996397859518
newbornhaggispygmyhippo,11,7,0.8,0.0007340310546840267,0.0007351050876856662,297.03889543818383,0.35294117647058826,0.03278139895530705
nomnom,11,7,0.8,0.006823336192529563,0.006913742765167598,227.03818046240764,0.11764705882352941,-0.1657852656171634
npconsolana,11,7,0.8,0.004016063008657211,0.004553932696629508,40.461719264792045,0.4117647058823529,0.1100586088852748
numogram,11,7,0.8,0.012557174812529116,0.013220929250073397,125.73534043747205,0.35294117647058826,-0.07300557273219754
nya,11,7,0.8,1.1870182605848199e-07,1.2090840848948426e-07,69.86249510687254,0.058823529411764705,-0.08713257558322209
ogroaringkitty,11,7,0.8,0.003325329092530099,0.0033864878079964233,96.39694258480851,0.29411764705882354,-0.08712493249911012
omega2,11,7,0.8,0.01099890255037305,0.010999816966406199,2422.355389003192,0.29411764705882354,-0.140216156490381
optimusai,11,7,0.8,0.037851012094793995,0.038426936049570905,91.72109095803197,0.058823529411764705,-0.10466479242023556
oscar,11,7,0.8,0.00341642619225149,0.003589951286122369,122.91745532301692,0.29411764705882354,-0.04747024415786841
pajamascat,11,7,0.8,0.002618349646762725,0.0026433483992781273,162.71905342294482,0.11764705882352941,-0.1259040208404511
patriot,11,7,0.8,0.002564310953295477,0.0026425009945774203,239.2889713155511,0.4117647058823529,0.015752462580514534
peng,11,7,0.8,0.07771241070616497,0.07879891683713469,213.78950935401795,0.29411764705882354,-0.07293423120599878
pestothebabykingpenguin,11,7,0.8,0.00198432904673595,0.0019962022519773243,147.61545936908814,0.17647058823529413,-0.0735897448069565
phil,11,7,0.8,0.01113841183238771,0.011200376326756446,128.2563570955198,0.17647058823529413,-0.08368036583951759
pikaboss,11,7,0.8,1.870182589784853e-08,1.9902891109357073e-08,25.519173640129956,0.23529411764705882,-0.024626517273576096
pochita,11,7,0.8,0.0016662261124305168,0.0016880548368426037,267.19087092530475,0.058823529411764705,-0.18224983222073157
polydoge,11,7,0.8,2.2413792945703436e-09,2.2413792945703436e-09,22.413792945703438,0.0,0.0
popdog,11,7,0.8,0.0011705784447362752,0.0012656880598122854,67.66283334425528,0.11764705882352941,-0.11434523991533221
project89,11,7,0.8,0.0191206331636788,0.019434217998500807,178.6024545031087,0.11764705882352941,-0.12472362770858432
prophetofethereum,11,7,0.8,0.0006945239347843972,0.0006984445741220337,92.29856128935583,0.23529411764705882,-0.05892347299462336
pundu,11,7,0.8,0.0004203545739212998,0.0005001527796625154,6.985907181893363,0.6470588235294118,0.05172408307191787
qstar,11,7,0.8,0.000104319812653219,0.00015249794135035956,17.886888562830976,0.5882352941176471,0.07745503233077394
rawr,11,7,0.8,0.0014656119671279553,0.0015037733796818295,193.49150843448095,0.29411764705882354,-0.11688259999567874
realsmurfcat,11,7,0.8,3.642749152223086e-05,3.6969859400105704e-05,73.82137452507422,0.35294117647058826,-0.06116436966923731
ribbit2,11,7,0.8,2.033700276549245e-06,2.1499809946697697e-06,41.90723202388635,0.35294117647058826,-0.031148024727964217
riko,11,7,0.8,0.0016271095829744637,0.001802530616764082,35.162991724831215,0.35294117647058826,-0.01990508376750486
rockytherock,11,7,0.8,0.00163912069085848,0.0016879970214505973,159.51407727629189,0.11764705882352941,-0.16661929776031553
ronnie,11,7,0.8,0.0031271218321418832,0.003137782069229404,195.68857677498727,0.4117647058823529,-0.08258615473152696
rsnoofi,11,7,0.8,0.0022600864251507897,0.0022700947898280995,218.50104793000736,0.23529411764705882,-0.09771306455398969
ryujin,11,7,0.8,1.724137932216728e-10,1.724137932216728e-10,1.724137932216728,0.0,0.0
sadhamster,11,7,0.8,0.004912886124456784,0.004993075212404154,210.29817083204864,0.058823529411764705,-0.163017623170409
samoyedcoin,11,7,0.8,0.003831928622451804,0.003876646586032217,76.51798684165875,0.4117647058823529,-0.059754739888875454
sharbi,11,7,0.8,1.5928181277974527e-06,1.9601602459554807e-06,19.673433410777946,0.7058823529411765,0.10949924416019664
sharkcat,11,7,0.8,0.005671535085963231,0.005782622751061992,132.19276330715965,0.11764705882352941,-0.14411672084589297
sharki,11,7,0.8,0.000537713758460426,0.0005410890335204024,174.47264416911807,0.35294117647058826,0.006730845448026425
shinainu,11,7,0.8,1.666632478293557e-07,1.683324321187814e-07,42.42628866062846,0.4117647058823529,-0.01611330156341982
shoggoth,11,7,0.8,0.025159352073339882,0.026161360419742933,200.74521982535524,0.23529411764705882,-0.16966801890440494
sillydragon,11,7,0.8,0.006666383741656036,0.006910341685491229,175.37984790093248,0.058823529411764705,-0.1628197406514704
sillynubcat,11,7,0.8,0.005409586259855494,0.0060752379482547905,58.117404299426504,0.23529411764705882,-0.08611158430351697
slop,11,7,0.8,0.0008428179822131134,0.0008459452309867646,158.03683461685475,0.29411764705882354,-0.07816265868141695
slothana,11,7,0.8,0.0006517595677202943,0.0008056331280573548,20.205420388017846,0.47058823529411764,0.0070107858629134155
snapkero,11,7,0.8,3.4782011138372883e-07,4.1498450301909853e-07,6.345248783339727,0.6470588235294118,0.04783693505612786
solchat,11,7,0.8,0.07040991647060822,0.07741366277419909,14.754056150392476,0.4117647058823529,0.0178598420636561
speedy2,11,7,0.8,0.0033114706551913863,0.0033542063835746336,111.50057774762246,0.23529411764705882,-0.09215455723126245
squidgrow2,11,7,0.8,0.019882715349580568,0.019968260837712245,120.9184242765456,0.058823529411764705,-0.06293815246768439
strategicbitcoinreserve,11,7,0.8,0.5013749161511533,0.5807415252081669,83.62745175640941,0.5882352941176471,0.05589472969328777
supercyclereal,11,7,0.8,0.0012944072647678247,0.0015057098066257393,108.3457643216755,0.47058823529411764,0.010400500071735456
